file_path,file_name,line_number,module_hint,variable_name,variable_style,likely_role,section_hint,context
09_MIRRA_ASSETS_MODULE_v4.0_LOCKED.txt,09_MIRRA_ASSETS_MODULE_v4.0_LOCKED.txt,1219,assets,asset_pool_under_allocated,snake_case,warning_id,warnings,non_productive_asset_excluded_from_recovery asset_pool_over_allocated asset_pool_under_allocated asset_pool_no_source asset_pool_review_required
16_MIRRA_ASSET_REALITY_v4.0_LOCKED.txt,16_MIRRA_ASSET_REALITY_v4.0_LOCKED.txt,635,assets,asset_pressure_detected,snake_case,warning_id,warnings,Calculations are usable but warnings remain visible. asset_pressure_detected: One or more productive assets may require high recovery due to cost or low utilisation.
03_MIRRA_VARIABLE_CONTRACT_BRIEF_v4.0_LOCKED.txt,03_MIRRA_VARIABLE_CONTRACT_BRIEF_v4.0_LOCKED.txt,2497,assets,asset_rate_gap,snake_case,warning_id,calculation,"required_asset_rate, current_asset_rate, asset_rate_gap, status }"
16_MIRRA_ASSET_REALITY_v4.0_LOCKED.txt,16_MIRRA_ASSET_REALITY_v4.0_LOCKED.txt,746,assets,asset_reality_asset_pool_blocked,snake_case,warning_id,warnings,asset_reality_low_utilisation asset_reality_high_required_recovery_rate asset_reality_asset_pool_blocked asset_reality_running_cost_transfer_warning asset_reality_non_productive_assets_excluded
16_MIRRA_ASSET_REALITY_v4.0_LOCKED.txt,16_MIRRA_ASSET_REALITY_v4.0_LOCKED.txt,793,assets,asset_reality_asset_pool_blocked,snake_case,warning_id,status_readiness_trust,This asset may create pricing pressure. ## asset_reality_asset_pool_blocked Use when asset_pool_guardrail_status = blocked.
16_MIRRA_ASSET_REALITY_v4.0_LOCKED.txt,16_MIRRA_ASSET_REALITY_v4.0_LOCKED.txt,745,assets,asset_reality_high_required_recovery_rate,snake_case,warning_id,warnings,asset_reality_zero_cost_with_utilisation asset_reality_low_utilisation asset_reality_high_required_recovery_rate asset_reality_asset_pool_blocked asset_reality_running_cost_transfer_warning
16_MIRRA_ASSET_REALITY_v4.0_LOCKED.txt,16_MIRRA_ASSET_REALITY_v4.0_LOCKED.txt,781,assets,asset_reality_high_required_recovery_rate,snake_case,warning_id,warnings,This asset may need a high recovery rate because it is not used enough. ## asset_reality_high_required_recovery_rate Use when required asset recovery rate is high.
16_MIRRA_ASSET_REALITY_v4.0_LOCKED.txt,16_MIRRA_ASSET_REALITY_v4.0_LOCKED.txt,742,assets,asset_reality_invalid_asset_cost,snake_case,warning_id,warnings,asset_reality_no_productive_assets asset_reality_zero_utilisation asset_reality_invalid_asset_cost asset_reality_zero_cost_with_utilisation asset_reality_low_utilisation
16_MIRRA_ASSET_REALITY_v4.0_LOCKED.txt,16_MIRRA_ASSET_REALITY_v4.0_LOCKED.txt,744,assets,asset_reality_low_utilisation,snake_case,warning_id,warnings,asset_reality_invalid_asset_cost asset_reality_zero_cost_with_utilisation asset_reality_low_utilisation asset_reality_high_required_recovery_rate asset_reality_asset_pool_blocked
16_MIRRA_ASSET_REALITY_v4.0_LOCKED.txt,16_MIRRA_ASSET_REALITY_v4.0_LOCKED.txt,769,assets,asset_reality_low_utilisation,snake_case,warning_id,warnings,Required asset recovery rate cannot be calculated because asset utilisation is zero. ## asset_reality_low_utilisation Use when an asset has low entered utilisation compared with expected use.
16_MIRRA_ASSET_REALITY_v4.0_LOCKED.txt,16_MIRRA_ASSET_REALITY_v4.0_LOCKED.txt,739,assets,asset_reality_missing_assets,snake_case,warning_id,warnings,Required warning IDs: asset_reality_missing_assets asset_reality_no_productive_assets asset_reality_zero_utilisation
16_MIRRA_ASSET_REALITY_v4.0_LOCKED.txt,16_MIRRA_ASSET_REALITY_v4.0_LOCKED.txt,682,assets,asset_reality_model_trust_state,snake_case,warning_id,warnings,If warnings exist but calculations are valid: asset_reality_model_trust_state = warning If source data is trusted and no warnings exist:
16_MIRRA_ASSET_REALITY_v4.0_LOCKED.txt,16_MIRRA_ASSET_REALITY_v4.0_LOCKED.txt,685,assets,asset_reality_model_trust_state,snake_case,warning_id,warnings,If source data is trusted and no warnings exist: asset_reality_model_trust_state = ready ---
16_MIRRA_ASSET_REALITY_v4.0_LOCKED.txt,16_MIRRA_ASSET_REALITY_v4.0_LOCKED.txt,740,assets,asset_reality_no_productive_assets,snake_case,warning_id,warnings,asset_reality_missing_assets asset_reality_no_productive_assets asset_reality_zero_utilisation asset_reality_invalid_asset_cost
16_MIRRA_ASSET_REALITY_v4.0_LOCKED.txt,16_MIRRA_ASSET_REALITY_v4.0_LOCKED.txt,748,assets,asset_reality_non_productive_assets_excluded,snake_case,warning_id,warnings,asset_reality_asset_pool_blocked asset_reality_running_cost_transfer_warning asset_reality_non_productive_assets_excluded asset_reality_upstream_warning asset_reality_upstream_blocked
16_MIRRA_ASSET_REALITY_v4.0_LOCKED.txt,16_MIRRA_ASSET_REALITY_v4.0_LOCKED.txt,751,assets,asset_reality_preview_only,snake_case,warning_id,warnings,asset_reality_upstream_warning asset_reality_upstream_blocked asset_reality_preview_only ---
16_MIRRA_ASSET_REALITY_v4.0_LOCKED.txt,16_MIRRA_ASSET_REALITY_v4.0_LOCKED.txt,747,assets,asset_reality_running_cost_transfer_warning,snake_case,warning_id,warnings,asset_reality_high_required_recovery_rate asset_reality_asset_pool_blocked asset_reality_running_cost_transfer_warning asset_reality_non_productive_assets_excluded asset_reality_upstream_warning
16_MIRRA_ASSET_REALITY_v4.0_LOCKED.txt,16_MIRRA_ASSET_REALITY_v4.0_LOCKED.txt,750,assets,asset_reality_upstream_blocked,snake_case,warning_id,warnings,asset_reality_non_productive_assets_excluded asset_reality_upstream_warning asset_reality_upstream_blocked asset_reality_preview_only
16_MIRRA_ASSET_REALITY_v4.0_LOCKED.txt,16_MIRRA_ASSET_REALITY_v4.0_LOCKED.txt,749,assets,asset_reality_upstream_warning,snake_case,warning_id,warnings,asset_reality_running_cost_transfer_warning asset_reality_non_productive_assets_excluded asset_reality_upstream_warning asset_reality_upstream_blocked asset_reality_preview_only
16_MIRRA_ASSET_REALITY_v4.0_LOCKED.txt,16_MIRRA_ASSET_REALITY_v4.0_LOCKED.txt,447,assets,asset_reality_warning_count,snake_case,warning_id,row_or_array_contract,asset_reality_status asset_reality_warnings asset_reality_warning_count asset_reality_model_trust_state
16_MIRRA_ASSET_REALITY_v4.0_LOCKED.txt,16_MIRRA_ASSET_REALITY_v4.0_LOCKED.txt,844,assets,asset_reality_warning_count,snake_case,warning_id,warnings,"asset_reality_status, asset_reality_warnings, asset_reality_warning_count, asset_reality_model_trust_state,"
16_MIRRA_ASSET_REALITY_v4.0_LOCKED.txt,16_MIRRA_ASSET_REALITY_v4.0_LOCKED.txt,446,assets,asset_reality_warnings,snake_case,warning_id,row_or_array_contract,asset_reality_ready asset_reality_status asset_reality_warnings asset_reality_warning_count asset_reality_model_trust_state
16_MIRRA_ASSET_REALITY_v4.0_LOCKED.txt,16_MIRRA_ASSET_REALITY_v4.0_LOCKED.txt,843,assets,asset_reality_warnings,snake_case,warning_id,warnings,"asset_reality_ready, asset_reality_status, asset_reality_warnings, asset_reality_warning_count, asset_reality_model_trust_state,"
16_MIRRA_ASSET_REALITY_v4.0_LOCKED.txt,16_MIRRA_ASSET_REALITY_v4.0_LOCKED.txt,743,assets,asset_reality_zero_cost_with_utilisation,snake_case,warning_id,warnings,asset_reality_zero_utilisation asset_reality_invalid_asset_cost asset_reality_zero_cost_with_utilisation asset_reality_low_utilisation asset_reality_high_required_recovery_rate
16_MIRRA_ASSET_REALITY_v4.0_LOCKED.txt,16_MIRRA_ASSET_REALITY_v4.0_LOCKED.txt,741,assets,asset_reality_zero_utilisation,snake_case,warning_id,warnings,asset_reality_missing_assets asset_reality_no_productive_assets asset_reality_zero_utilisation asset_reality_invalid_asset_cost asset_reality_zero_cost_with_utilisation
16_MIRRA_ASSET_REALITY_v4.0_LOCKED.txt,16_MIRRA_ASSET_REALITY_v4.0_LOCKED.txt,757,assets,asset_reality_zero_utilisation,snake_case,warning_id,warnings,# 29. WARNING MEANINGS ## asset_reality_zero_utilisation Use when a productive asset has annual cost but zero utilisation.
03_MIRRA_VARIABLE_CONTRACT_BRIEF_v4.0_LOCKED.txt,03_MIRRA_VARIABLE_CONTRACT_BRIEF_v4.0_LOCKED.txt,2312,assets,asset_recovery_gap,snake_case,warning_id,inputs,"required_asset_recovery_rate, actual_asset_recovery_position, asset_recovery_gap, test_status }"
23_MIRRA_JOB_COSTING_PROFITABILITY_v4.0_LOCKED.txt,23_MIRRA_JOB_COSTING_PROFITABILITY_v4.0_LOCKED.txt,463,assets,asset_recovery_gap,snake_case,warning_id,inputs,"model_asset_recovery, actual_asset_recovery, asset_recovery_gap, utilisation_variance, asset_variance_status,"
09_MIRRA_ASSETS_MODULE_v4.0_LOCKED.txt,09_MIRRA_ASSETS_MODULE_v4.0_LOCKED.txt,2137,assets,asset_review_required,snake_case,warning_id,warnings,- asset_operator - asset_review_required # END v5.0 PASS 4 MANUAL ACCEPTED OUTPUT CONTRACT - assets
09_MIRRA_ASSETS_MODULE_v4.0_LOCKED.txt,09_MIRRA_ASSETS_MODULE_v4.0_LOCKED.txt,1222,assets,asset_running_cost_transfer_over_allocated,snake_case,warning_id,warnings,asset_pool_no_source asset_pool_review_required asset_running_cost_transfer_over_allocated asset_running_cost_transfer_remaining_in_overheads asset_running_cost_double_count_risk
09_MIRRA_ASSETS_MODULE_v4.0_LOCKED.txt,09_MIRRA_ASSETS_MODULE_v4.0_LOCKED.txt,1223,assets,asset_running_cost_transfer_remaining_in_overheads,snake_case,warning_id,warnings,asset_pool_review_required asset_running_cost_transfer_over_allocated asset_running_cost_transfer_remaining_in_overheads asset_running_cost_double_count_risk possible_duplicate_overhead_cost
16_MIRRA_ASSET_REALITY_v4.0_LOCKED.txt,16_MIRRA_ASSET_REALITY_v4.0_LOCKED.txt,457,assets,asset_underutilisation_flags,snake_case,warning_id,row_or_array_contract,highest_pressure_asset lowest_utilisation_asset asset_underutilisation_flags asset_recovery_pressure_summary asset_reality_source_trace
16_MIRRA_ASSET_REALITY_v4.0_LOCKED.txt,16_MIRRA_ASSET_REALITY_v4.0_LOCKED.txt,591,assets,asset_underutilisation_flags,snake_case,warning_id,calculation,Asset Reality may expose: asset_underutilisation_flags[] Each row:
16_MIRRA_ASSET_REALITY_v4.0_LOCKED.txt,16_MIRRA_ASSET_REALITY_v4.0_LOCKED.txt,823,assets,asset_underutilisation_flags,snake_case,warning_id,status_readiness_trust,- highest_pressure_asset - lowest_utilisation_asset - asset_underutilisation_flags Each trace should show:
16_MIRRA_ASSET_REALITY_v4.0_LOCKED.txt,16_MIRRA_ASSET_REALITY_v4.0_LOCKED.txt,856,assets,asset_underutilisation_flags,snake_case,warning_id,warnings,"highest_pressure_asset, lowest_utilisation_asset, asset_underutilisation_flags, asset_recovery_pressure_summary,"
16_MIRRA_ASSET_REALITY_v4.0_LOCKED.txt,16_MIRRA_ASSET_REALITY_v4.0_LOCKED.txt,909,assets,asset_underutilisation_flags,snake_case,warning_id,status_readiness_trust,- total_productive_asset_utilisation_hours - highest_pressure_asset - asset_underutilisation_flags - asset_reality_model_trust_state
16_MIRRA_ASSET_REALITY_v4.0_LOCKED.txt,16_MIRRA_ASSET_REALITY_v4.0_LOCKED.txt,968,assets,asset_underutilisation_flags,snake_case,warning_id,status_readiness_trust,- highest_pressure_asset - lowest_utilisation_asset - asset_underutilisation_flags - asset_recovery_pressure_summary - asset_reality_model_trust_state
17_MIRRA_COST_ALLOCATION_v4.0_LOCKED.txt,17_MIRRA_COST_ALLOCATION_v4.0_LOCKED.txt,1141,assets,asset_underutilisation_flags,snake_case,warning_id,calculation,highest_pressure_asset lowest_utilisation_asset asset_underutilisation_flags asset_recovery_pressure_summary asset_reality_status
18_MIRRA_RECOVERY_SUMMARY_v4.0_LOCKED.txt,18_MIRRA_RECOVERY_SUMMARY_v4.0_LOCKED.txt,362,assets,asset_underutilisation_flags,snake_case,warning_id,downstream_consumption,highest_pressure_asset lowest_utilisation_asset asset_underutilisation_flags asset_recovery_pressure_summary asset_reality_model_trust_state
20_MIRRA_BUSINESS_OUTCOME_v4.0_LOCKED.txt,20_MIRRA_BUSINESS_OUTCOME_v4.0_LOCKED.txt,232,assets,asset_underutilisation_flags,snake_case,warning_id,downstream_consumption,- highest_pressure_asset - lowest_utilisation_asset - asset_underutilisation_flags - asset_recovery_pressure_summary - asset_reality_status
30_MIRRA_BUSINESS_MODELLING_v4.0_LOCKED.txt,30_MIRRA_BUSINESS_MODELLING_v4.0_LOCKED.txt,354,assets,asset_underutilisation_flags,snake_case,warning_id,downstream_consumption,- highest_pressure_asset - lowest_utilisation_asset - asset_underutilisation_flags - asset_recovery_pressure_summary - asset_reality_status
09_MIRRA_ASSETS_MODULE_v4.0_LOCKED.txt,09_MIRRA_ASSETS_MODULE_v4.0_LOCKED.txt,1214,assets,asset_utilisation_default_used,snake_case,warning_id,warnings,asset_zero_utilisation_hours asset_cost_without_utilisation asset_utilisation_default_used asset_zero_cost_with_utilisation productive_asset_missing_cost
23_MIRRA_JOB_COSTING_PROFITABILITY_v4.0_LOCKED.txt,23_MIRRA_JOB_COSTING_PROFITABILITY_v4.0_LOCKED.txt,452,assets,asset_variance_id,snake_case,warning_id,inputs,"{ asset_variance_id, job_id, quote_line_id,"
23_MIRRA_JOB_COSTING_PROFITABILITY_v4.0_LOCKED.txt,23_MIRRA_JOB_COSTING_PROFITABILITY_v4.0_LOCKED.txt,447,assets,asset_variance_rows,snake_case,warning_id,inputs,# 16. ASSET VARIANCE CONTRACT asset_variance_rows[] Each row:
23_MIRRA_JOB_COSTING_PROFITABILITY_v4.0_LOCKED.txt,23_MIRRA_JOB_COSTING_PROFITABILITY_v4.0_LOCKED.txt,465,assets,asset_variance_status,snake_case,warning_id,inputs,"asset_recovery_gap, utilisation_variance, asset_variance_status, source_trace }"
09_MIRRA_ASSETS_MODULE_v4.0_LOCKED.txt,09_MIRRA_ASSETS_MODULE_v4.0_LOCKED.txt,1215,assets,asset_zero_cost_with_utilisation,snake_case,warning_id,warnings,asset_cost_without_utilisation asset_utilisation_default_used asset_zero_cost_with_utilisation productive_asset_missing_cost non_productive_asset_excluded_from_recovery
03_MIRRA_VARIABLE_CONTRACT_BRIEF_v4.0_LOCKED.txt,03_MIRRA_VARIABLE_CONTRACT_BRIEF_v4.0_LOCKED.txt,1261,assets,asset_zero_utilisation_hours,snake_case,warning_id,warnings,Required warning IDs: asset_zero_utilisation_hours asset_cost_without_utilisation asset_pool_over_allocated
09_MIRRA_ASSETS_MODULE_v4.0_LOCKED.txt,09_MIRRA_ASSETS_MODULE_v4.0_LOCKED.txt,1212,assets,asset_zero_utilisation_hours,snake_case,warning_id,warnings,no_assets_data asset_invalid_cost asset_zero_utilisation_hours asset_cost_without_utilisation asset_utilisation_default_used
03_MIRRA_VARIABLE_CONTRACT_BRIEF_v4.0_LOCKED.txt,03_MIRRA_VARIABLE_CONTRACT_BRIEF_v4.0_LOCKED.txt,1274,assets,assets_warning_count,snake_case,warning_id,status_readiness_trust,assets_status assets_warnings assets_warning_count assets_model_trust_state
09_MIRRA_ASSETS_MODULE_v4.0_LOCKED.txt,09_MIRRA_ASSETS_MODULE_v4.0_LOCKED.txt,1268,assets,assets_warning_count,snake_case,warning_id,warnings,"assets_status, assets_warnings, assets_warning_count, assets_model_trust_state }"
03_MIRRA_VARIABLE_CONTRACT_BRIEF_v4.0_LOCKED.txt,03_MIRRA_VARIABLE_CONTRACT_BRIEF_v4.0_LOCKED.txt,1257,assets,assets_warnings,snake_case,warning_id,warnings,## 13.9 Asset warnings assets_warnings[] Required warning IDs:
03_MIRRA_VARIABLE_CONTRACT_BRIEF_v4.0_LOCKED.txt,03_MIRRA_VARIABLE_CONTRACT_BRIEF_v4.0_LOCKED.txt,1273,assets,assets_warnings,snake_case,warning_id,status_readiness_trust,assets_ready assets_status assets_warnings assets_warning_count assets_model_trust_state
06_MIRRA_COST_SUMMARY_v4.0_LOCKED.txt,06_MIRRA_COST_SUMMARY_v4.0_LOCKED.txt,187,assets,assets_warnings,snake_case,warning_id,downstream_consumption,- assets_status - assets_model_trust_state - assets_warnings ## General Overheads
06_MIRRA_COST_SUMMARY_v4.0_LOCKED.txt,06_MIRRA_COST_SUMMARY_v4.0_LOCKED.txt,272,assets,assets_warnings,snake_case,warning_id,downstream_consumption,assets_status assets_model_trust_state assets_warnings From General Overheads:
09_MIRRA_ASSETS_MODULE_v4.0_LOCKED.txt,09_MIRRA_ASSETS_MODULE_v4.0_LOCKED.txt,1267,assets,assets_warnings,snake_case,warning_id,warnings,"assets_ready, assets_status, assets_warnings, assets_warning_count, assets_model_trust_state"
09_MIRRA_ASSETS_MODULE_v4.0_LOCKED.txt,09_MIRRA_ASSETS_MODULE_v4.0_LOCKED.txt,1341,assets,assets_warnings,snake_case,warning_id,warnings,- assets_status - assets_model_trust_state - assets_warnings Asset Reality uses these to test:
10_MIRRA_MODULE_RECONCILIATION_v4.0_LOCKED.txt,10_MIRRA_MODULE_RECONCILIATION_v4.0_LOCKED.txt,278,assets,assets_warnings,snake_case,warning_id,inputs,assets_status assets_model_trust_state assets_warnings Asset finance / interest may be compared against:
16_MIRRA_ASSET_REALITY_v4.0_LOCKED.txt,16_MIRRA_ASSET_REALITY_v4.0_LOCKED.txt,217,assets,assets_warnings,snake_case,warning_id,downstream_consumption,assets_status assets_model_trust_state assets_warnings Assets module owns these values.
17_MIRRA_COST_ALLOCATION_v4.0_LOCKED.txt,17_MIRRA_COST_ALLOCATION_v4.0_LOCKED.txt,599,assets,assets_warnings,snake_case,warning_id,downstream_consumption,assets_status assets_model_trust_state assets_warnings Each productive asset should include:
14_MIRRA_BUSINESS_SUMMARY_v4.0_LOCKED.txt,14_MIRRA_BUSINESS_SUMMARY_v4.0_LOCKED.txt,1152,assets,business_summary_asset_reality_pressure,snake_case,warning_id,warnings,business_summary_bridge_proof_mismatch business_summary_revenue_reality_pressure business_summary_asset_reality_pressure business_summary_upstream_warning business_summary_upstream_blocked
14_MIRRA_BUSINESS_SUMMARY_v4.0_LOCKED.txt,14_MIRRA_BUSINESS_SUMMARY_v4.0_LOCKED.txt,1227,assets,business_summary_asset_reality_pressure,snake_case,warning_id,warnings,false if Revenue Reality source data is trusted. ## business_summary_asset_reality_pressure Use when Asset Reality reports productive asset pressure.
14_MIRRA_BUSINESS_SUMMARY_v4.0_LOCKED.txt,14_MIRRA_BUSINESS_SUMMARY_v4.0_LOCKED.txt,1150,assets,business_summary_bridge_proof_mismatch,snake_case,warning_id,warnings,business_summary_bridge_not_available business_summary_bridge_variance business_summary_bridge_proof_mismatch business_summary_revenue_reality_pressure business_summary_asset_reality_pressure
14_MIRRA_BUSINESS_SUMMARY_v4.0_LOCKED.txt,14_MIRRA_BUSINESS_SUMMARY_v4.0_LOCKED.txt,1151,assets,business_summary_revenue_reality_pressure,snake_case,warning_id,warnings,business_summary_bridge_variance business_summary_bridge_proof_mismatch business_summary_revenue_reality_pressure business_summary_asset_reality_pressure business_summary_upstream_warning
14_MIRRA_BUSINESS_SUMMARY_v4.0_LOCKED.txt,14_MIRRA_BUSINESS_SUMMARY_v4.0_LOCKED.txt,1154,assets,business_summary_upstream_blocked,snake_case,warning_id,warnings,business_summary_asset_reality_pressure business_summary_upstream_warning business_summary_upstream_blocked business_summary_preview_only
14_MIRRA_BUSINESS_SUMMARY_v4.0_LOCKED.txt,14_MIRRA_BUSINESS_SUMMARY_v4.0_LOCKED.txt,1235,assets,business_summary_upstream_blocked,snake_case,warning_id,status_readiness_trust,false if Asset Reality source data is trusted. ## business_summary_upstream_blocked Use when Model Readiness blocks trusted output.
14_MIRRA_BUSINESS_SUMMARY_v4.0_LOCKED.txt,14_MIRRA_BUSINESS_SUMMARY_v4.0_LOCKED.txt,1153,assets,business_summary_upstream_warning,snake_case,warning_id,warnings,business_summary_revenue_reality_pressure business_summary_asset_reality_pressure business_summary_upstream_warning business_summary_upstream_blocked business_summary_preview_only
17_MIRRA_COST_ALLOCATION_v4.0_LOCKED.txt,17_MIRRA_COST_ALLOCATION_v4.0_LOCKED.txt,1499,assets,cost_allocation_asset_reality_pressure,snake_case,warning_id,warnings,cost_allocation_revenue_reality_pressure cost_allocation_asset_reality_pressure cost_allocation_upstream_blocked cost_allocation_preview_only
17_MIRRA_COST_ALLOCATION_v4.0_LOCKED.txt,17_MIRRA_COST_ALLOCATION_v4.0_LOCKED.txt,1485,assets,cost_allocation_asset_under_allocated,snake_case,warning_id,warnings,cost_allocation_asset_over_allocated cost_allocation_asset_under_allocated cost_allocation_shared_asset_over_100_percent cost_allocation_non_productive_asset_excluded
17_MIRRA_COST_ALLOCATION_v4.0_LOCKED.txt,17_MIRRA_COST_ALLOCATION_v4.0_LOCKED.txt,1488,assets,cost_allocation_asset_utilisation_missing,snake_case,warning_id,warnings,cost_allocation_shared_asset_over_100_percent cost_allocation_non_productive_asset_excluded cost_allocation_asset_utilisation_missing cost_allocation_overhead_over_allocated
17_MIRRA_COST_ALLOCATION_v4.0_LOCKED.txt,17_MIRRA_COST_ALLOCATION_v4.0_LOCKED.txt,1487,assets,cost_allocation_non_productive_asset_excluded,snake_case,warning_id,warnings,cost_allocation_asset_under_allocated cost_allocation_shared_asset_over_100_percent cost_allocation_non_productive_asset_excluded cost_allocation_asset_utilisation_missing
17_MIRRA_COST_ALLOCATION_v4.0_LOCKED.txt,17_MIRRA_COST_ALLOCATION_v4.0_LOCKED.txt,1490,assets,cost_allocation_overhead_over_allocated,snake_case,warning_id,warnings,cost_allocation_asset_utilisation_missing cost_allocation_overhead_over_allocated cost_allocation_overhead_under_allocated cost_allocation_overhead_double_count_risk
17_MIRRA_COST_ALLOCATION_v4.0_LOCKED.txt,17_MIRRA_COST_ALLOCATION_v4.0_LOCKED.txt,1501,assets,cost_allocation_preview_only,snake_case,warning_id,warnings,cost_allocation_asset_reality_pressure cost_allocation_upstream_blocked cost_allocation_preview_only ---
17_MIRRA_COST_ALLOCATION_v4.0_LOCKED.txt,17_MIRRA_COST_ALLOCATION_v4.0_LOCKED.txt,1498,assets,cost_allocation_revenue_reality_pressure,snake_case,warning_id,warnings,cost_allocation_double_count_risk cost_allocation_revenue_reality_pressure cost_allocation_asset_reality_pressure cost_allocation_upstream_blocked
17_MIRRA_COST_ALLOCATION_v4.0_LOCKED.txt,17_MIRRA_COST_ALLOCATION_v4.0_LOCKED.txt,1486,assets,cost_allocation_shared_asset_over_100_percent,snake_case,warning_id,warnings,cost_allocation_asset_over_allocated cost_allocation_asset_under_allocated cost_allocation_shared_asset_over_100_percent cost_allocation_non_productive_asset_excluded cost_allocation_asset_utilisation_missing
17_MIRRA_COST_ALLOCATION_v4.0_LOCKED.txt,17_MIRRA_COST_ALLOCATION_v4.0_LOCKED.txt,1500,assets,cost_allocation_upstream_blocked,snake_case,warning_id,warnings,cost_allocation_revenue_reality_pressure cost_allocation_asset_reality_pressure cost_allocation_upstream_blocked cost_allocation_preview_only
06_MIRRA_COST_SUMMARY_v4.0_LOCKED.txt,06_MIRRA_COST_SUMMARY_v4.0_LOCKED.txt,706,assets,cost_summary_missing_assets,snake_case,warning_id,warnings,true. ## cost_summary_missing_assets Use when Assets source output is not available.
